#YY,MM,DD,WDIR,WSPD,GST,ATMP,DEWP
2016,5,16,244.20833333333334,4.491666666666666,99.0,14.270833333333334,999.0
2016,5,17,116.75,4.7625,99.0,11.633333333333333,999.0
2016,5,18,47.291666666666664,3.4916666666666667,99.0,10.254166666666668,999.0
2016,5,19,89.08333333333333,1.5041666666666667,99.0,11.366666666666667,999.0
2016,5,20,56.625,2.2166666666666663,99.0,12.879166666666665,999.0
2016,5,21,10.166666666666666,4.291666666666667,99.0,15.541666666666664,999.0
2016,5,22,129.95833333333334,2.395833333333333,99.0,14.683333333333332,999.0
2016,5,23,149.95833333333334,1.4166666666666667,99.0,15.674999999999999,999.0
2016,5,24,216.95833333333334,2.908333333333333,99.0,23.3125,999.0
2016,5,25,209.20833333333334,2.154166666666667,99.0,22.974999999999994,999.0
2016,5,26,191.69565217391303,2.591304347826087,99.0,22.160869565217393,999.0
2016,5,27,202.70833333333334,2.8208333333333333,99.0,23.5125,999.0
2016,5,28,204.83333333333334,4.012499999999999,99.0,23.52083333333333,999.0
2016,5,29,245.625,4.254166666666667,99.0,23.866666666666664,999.0
2016,5,30,190.95833333333334,1.6083333333333336,99.0,21.975000000000005,999.0
2016,5,31,87.70833333333333,1.8916666666666666,99.0,18.61666666666667,999.0
2016,6,1,118.125,0.9833333333333333,99.0,17.775000000000002,999.0
2016,6,2,253.54166666666666,1.5916666666666668,99.0,22.17083333333333,999.0
2016,6,3,90.66666666666667,1.2041666666666668,99.0,18.929166666666664,999.0
2016,6,4,189.8695652173913,2.1739130434782608,99.0,21.08695652173913,999.0
2016,6,5,271.0416666666667,2.904166666666667,99.0,21.404166666666665,999.0
2016,6,6,247.2173913043478,3.560869565217391,99.0,22.243478260869562,999.0
2016,6,7,123.66666666666667,3.2958333333333325,99.0,16.49166666666667,999.0
2016,6,8,143.20833333333334,2.745833333333333,99.0,14.575000000000003,999.0
2016,6,9,179.125,1.925,99.0,17.72083333333333,999.0
2016,6,10,160.91666666666666,2.841666666666667,99.0,23.137500000000003,999.0
2016,6,11,217.35714285714286,2.978571428571428,99.0,30.307142857142853,999.0
2016,6,12,81.70833333333333,5.508333333333333,99.0,20.425,999.0
2016,6,13,70.83333333333333,2.308333333333333,99.0,18.32916666666667,999.0
2016,6,14,65.75,1.8083333333333327,99.0,20.4875,999.0
2016,6,15,198.1304347826087,3.0173913043478255,99.0,24.960869565217394,999.0
2016,6,16,165.5,3.7416666666666667,99.0,22.15416666666667,999.0
2016,6,17,25.5,4.541666666666666,99.0,18.7,999.0
2016,6,18,55.5,2.05,99.0,19.966666666666665,999.0
2016,6,19,168.75,2.0875,99.0,25.724999999999998,999.0
2016,6,20,252.29166666666666,4.612500000000001,99.0,29.158333333333328,999.0
2016,6,21,153.375,1.3083333333333333,99.0,22.525000000000002,999.0
2016,6,22,215.79166666666666,2.2541666666666664,99.0,22.35416666666666,999.0
2016,6,23,40.958333333333336,2.904166666666667,99.0,20.175,999.0
2016,6,24,41.25,3.495833333333333,99.0,20.85833333333333,999.0
2016,6,25,166.25,2.4875000000000003,99.0,25.341666666666665,999.0
2016,6,26,160.95833333333334,2.5124999999999997,99.0,25.79166666666667,999.0
2016,6,27,249.0,2.579166666666667,99.0,27.17083333333333,999.0
2016,6,28,26.791666666666668,5.133333333333332,99.0,19.28333333333333,999.0
2016,6,29,127.41666666666667,1.9916666666666674,99.0,19.116666666666664,999.0
2016,6,30,229.66666666666666,2.375,99.0,22.04583333333333,999.0
2016,7,1,135.54166666666666,4.3,99.0,19.983333333333334,999.0
2016,7,2,85.17647058823529,2.505882352941176,99.0,20.470588235294116,999.0
2016,7,3,148.29166666666666,1.8458333333333334,99.0,20.304166666666664,999.0
2016,7,4,126.125,1.1375000000000002,99.0,20.82916666666667,999.0
2016,7,5,251.125,2.4041666666666663,99.0,25.1875,999.0
2016,7,6,220.41666666666666,2.7291666666666665,99.0,25.525000000000002,999.0
2016,7,7,215.45833333333334,2.3666666666666667,99.0,25.125000000000004,999.0
2016,7,8,201.91666666666666,3.033333333333333,99.0,25.616666666666664,999.0
2016,7,9,158.58333333333334,3.795833333333333,99.0,22.37916666666666,999.0
2016,7,10,146.16666666666666,1.6083333333333334,99.0,21.770833333333332,999.0
2016,7,11,199.70833333333334,2.7916666666666665,99.0,26.70416666666667,999.0
2016,7,12,215.94117647058823,3.9705882352941178,99.0,27.023529411764713,999.0
2016,7,13,229.27272727272728,2.7636363636363637,99.0,26.4,999.0
2016,7,14,252.66666666666666,4.8708333333333345,99.0,24.84166666666667,999.0
2016,7,15,209.29166666666666,2.75,99.0,22.595833333333335,999.0
2016,7,16,82.625,2.4541666666666666,99.0,20.179166666666664,999.0
2016,7,17,198.70833333333334,3.3874999999999997,99.0,23.099999999999998,999.0
2016,7,18,168.83333333333334,2.0749999999999997,99.0,23.69583333333333,999.0
2016,7,19,147.04166666666666,1.4791666666666663,99.0,23.491666666666664,999.0
2016,7,20,164.25,1.2166666666666666,99.0,25.954166666666666,999.0
2016,7,21,203.41666666666666,2.5791666666666666,99.0,26.98333333333333,999.0
2016,7,22,216.33333333333334,2.05,99.0,25.987499999999997,999.0
2016,7,23,179.70833333333334,1.3041666666666665,99.0,27.300000000000008,999.0
2016,7,24,190.25,3.291666666666666,99.0,26.05416666666667,999.0
2016,7,25,187.75,2.3624999999999994,99.0,24.245833333333334,999.0
2016,7,26,124.875,1.3666666666666665,99.0,24.5,999.0
2016,7,27,159.45833333333334,1.0333333333333334,99.0,25.041666666666668,999.0
2016,7,28,135.54166666666666,1.0708333333333333,99.0,24.475000000000005,999.0
2016,7,29,66.0,2.3791666666666664,99.0,23.549999999999997,999.0
2016,7,30,66.5,4.2124999999999995,99.0,22.637500000000003,999.0
2016,7,31,47.875,2.525,99.0,22.900000000000002,999.0
2016,8,1,74.54166666666667,2.5416666666666665,99.0,23.541666666666668,999.0
2016,8,2,88.58333333333333,1.791666666666667,99.0,24.804166666666664,999.0
2016,8,3,89.08333333333333,1.1625,99.0,25.937499999999996,999.0
2016,8,4,134.45833333333334,1.2083333333333333,99.0,27.17083333333333,999.0
2016,8,5,220.75,2.079166666666666,99.0,26.329166666666666,999.0
2016,8,6,126.75,2.420833333333333,99.0,23.77083333333333,999.0
2016,8,7,133.79166666666666,1.8875000000000002,99.0,23.47916666666666,999.0
2016,8,8,81.08333333333333,4.270833333333333,99.0,24.325000000000006,999.0
2016,8,9,137.08333333333334,1.7833333333333339,99.0,24.737499999999997,999.0
2016,8,10,166.20833333333334,1.620833333333333,99.0,26.291666666666668,999.0
2016,8,11,200.75,2.704166666666667,99.0,28.345833333333335,999.0
2016,8,12,202.33333333333334,2.55,99.0,27.129166666666666,999.0
2016,8,13,202.70833333333334,2.579166666666667,99.0,25.108333333333334,999.0
2016,8,14,182.20833333333334,1.2458333333333333,99.0,24.3,999.0
2016,8,15,165.875,1.6208333333333336,99.0,23.60833333333333,999.0
2016,8,16,140.79166666666666,2.3375,99.0,23.54166666666666,999.0
2016,8,17,218.54166666666666,2.641666666666667,99.0,25.5625,999.0
2016,8,18,216.70833333333334,2.0500000000000003,99.0,25.362500000000008,999.0
2016,8,19,233.95833333333334,2.4499999999999993,99.0,24.099999999999998,999.0
2016,8,20,221.08333333333334,3.3375000000000004,99.0,24.1875,999.0
2016,8,21,291.1666666666667,2.4541666666666675,99.0,20.404166666666665,999.0
2016,8,22,241.0,1.7124999999999997,99.0,21.100000000000005,999.0
2016,8,23,207.70833333333334,2.7125,99.0,22.829166666666666,999.0
2016,8,24,216.41666666666666,3.720833333333333,99.0,24.77916666666667,999.0
2016,8,25,190.125,1.7541666666666667,99.0,23.845833333333335,999.0
2016,8,26,101.66666666666667,1.7666666666666664,99.0,21.974999999999998,999.0
2016,8,27,151.79166666666666,2.7791666666666672,99.0,24.024999999999995,999.0
2016,8,28,118.08333333333333,1.558333333333333,99.0,24.479166666666668,999.0
2016,8,29,60.625,1.8916666666666668,99.0,23.837499999999995,999.0
2016,8,30,75.25,1.4749999999999999,99.0,24.420833333333345,999.0
2016,8,31,109.33333333333333,4.175,99.0,22.70833333333334,999.0
2016,9,1,55.25,5.7124999999999995,99.0,21.51666666666667,999.0
2016,9,2,72.375,3.954166666666666,99.0,20.89166666666667,999.0
2016,9,3,108.25,3.120833333333333,99.0,20.712500000000002,999.0
2016,9,4,152.20833333333334,1.875,99.0,22.337499999999995,999.0
2016,9,5,200.70833333333334,2.783333333333333,99.0,25.258333333333326,999.0
2016,9,6,232.29166666666666,3.595833333333333,99.0,28.61666666666666,999.0
2016,9,7,237.29166666666666,3.8000000000000007,99.0,29.304166666666664,999.0
2016,9,8,255.25,3.8416666666666663,99.0,25.195833333333326,999.0
2016,9,9,193.45833333333334,1.6083333333333332,99.0,24.112499999999994,999.0
2016,9,10,251.79166666666666,2.6999999999999997,99.0,21.39166666666667,999.0
2016,9,11,269.0869565217391,1.9608695652173913,99.0,19.621739130434783,999.0
2016,9,12,199.16666666666666,2.7166666666666663,99.0,21.2875,999.0
2016,9,13,228.75,2.9375,99.0,23.620833333333337,999.0
2016,9,14,43.416666666666664,3.85,99.0,21.17083333333333,999.0
2016,9,15,111.20833333333333,2.7624999999999997,99.0,21.162499999999998,999.0
2016,9,16,187.0,3.4499999999999997,99.0,23.204166666666662,999.0
2016,9,17,245.66666666666666,3.370833333333333,99.0,23.624999999999996,999.0
2016,9,18,155.08333333333334,1.6041666666666667,99.0,21.100000000000005,999.0
2016,9,19,226.25,2.545833333333334,99.0,23.6375,999.0
2016,9,20,90.5,2.1375000000000006,99.0,22.745833333333337,999.0
2016,9,21,126.33333333333333,2.420833333333333,99.0,22.245833333333337,999.0
2016,9,22,160.57142857142858,1.2238095238095237,99.0,23.538095238095234,999.0
2016,9,23,28.791666666666668,2.9124999999999996,99.0,21.600000000000005,999.0
2016,9,24,80.25,3.783333333333333,99.0,20.524999999999995,999.0
2016,9,25,157.95833333333334,2.183333333333333,99.0,22.558333333333337,999.0
2016,9,26,270.4583333333333,4.583333333333333,99.0,19.675,999.0
2016,9,27,260.875,4.779166666666668,99.0,17.216666666666665,999.0
2016,9,28,176.0,4.437499999999999,99.0,14.5875,999.0
2016,9,29,68.54166666666667,5.795833333333333,99.0,17.429166666666664,999.0
2016,9,30,61.333333333333336,6.366666666666667,99.0,17.245833333333334,999.0
2016,10,1,86.75,2.7125000000000004,99.0,16.6125,999.0
2016,10,2,193.125,1.5833333333333337,99.0,16.179166666666664,999.0
2016,10,3,138.16666666666666,1.5791666666666668,99.0,17.004166666666666,999.0
2016,10,4,139.58333333333334,1.9666666666666668,99.0,18.38333333333333,999.0
2016,10,5,195.5,3.3249999999999997,99.0,22.14583333333333,999.0
2016,10,6,176.25,1.2625000000000002,99.0,20.058333333333337,999.0
2016,10,7,245.66666666666666,2.8958333333333335,99.0,19.67083333333333,999.0
2016,10,8,223.54166666666666,1.7874999999999999,99.0,12.191666666666665,999.0
2016,10,9,141.75,2.6750000000000003,99.0,13.958333333333334,999.0
2016,10,10,140.625,2.229166666666667,99.0,15.445833333333335,999.0
2016,10,11,186.58333333333334,2.908333333333333,99.0,19.058333333333334,999.0
2016,10,12,231.58333333333334,3.35,99.0,18.029166666666665,999.0
2016,10,13,225.45833333333334,2.3291666666666666,99.0,10.054166666666669,999.0
2016,10,14,194.0,2.2916666666666665,99.0,12.816666666666665,999.0
2016,10,15,201.08333333333334,3.1791666666666667,99.0,16.458333333333332,999.0
2016,10,16,219.625,2.829166666666666,99.0,20.400000000000002,999.0
2016,10,17,209.47826086956522,4.130434782608695,99.0,23.09130434782609,999.0
2016,10,18,213.91666666666666,4.883333333333333,99.0,22.825000000000003,999.0
2016,10,19,156.58333333333334,1.8999999999999995,99.0,16.03333333333333,999.0
2016,10,20,84.5,5.491666666666666,99.0,14.700000000000005,999.0
2016,10,21,216.83333333333334,4.795833333333332,99.0,10.029166666666667,999.0
2016,10,22,276.5,2.3291666666666666,99.0,9.741666666666667,999.0
2016,10,23,252.16666666666666,3.85,99.0,14.966666666666669,999.0
2016,10,24,100.29166666666667,4.241666666666666,99.0,12.570833333333335,999.0
2016,10,25,126.66666666666667,2.929166666666667,99.0,10.9375,999.0
2016,10,26,150.5,4.245833333333333,99.0,10.079166666666666,999.0
2016,10,27,267.9166666666667,2.533333333333333,99.0,9.820833333333335,999.0
2016,10,28,218.04166666666666,2.7999999999999994,99.0,11.125,999.0
2016,10,29,219.25,4.716666666666666,99.0,19.325,999.0
2016,10,30,38.708333333333336,4.895833333333333,99.0,13.095833333333331,999.0
2016,10,31,137.0,3.266666666666667,99.0,11.462499999999999,999.0
2016,11,1,226.91666666666666,4.062499999999999,99.0,19.8875,999.0
2016,11,2,174.45833333333334,1.7833333333333332,99.0,17.454166666666666,999.0
2016,11,3,100.04166666666667,2.5833333333333326,99.0,13.004166666666663,999.0
2016,11,4,77.125,2.754166666666666,99.0,12.920833333333334,999.0
2016,11,5,251.33333333333334,3.120833333333333,99.0,14.058333333333328,999.0
2016,11,6,252.83333333333334,3.0666666666666664,99.0,12.79166666666667,999.0
2016,11,7,208.34782608695653,1.8826086956521737,99.0,15.169565217391305,999.0
2016,11,8,200.4,3.3850000000000002,99.0,14.080000000000004,999.0
2016,11,9,156.70833333333334,3.9375,99.0,11.15,999.0
2016,11,10,253.29166666666666,4.720833333333332,99.0,11.462499999999999,999.0
2016,11,11,126.625,4.420833333333333,99.0,12.070833333333333,999.0
2016,11,12,178.66666666666666,3.570833333333334,99.0,8.4375,999.0
2016,11,13,244.5,4.291666666666666,99.0,8.283333333333331,999.0
2016,11,14,239.875,3.7374999999999994,99.0,10.258333333333333,999.0
2016,11,15,185.58333333333334,1.7708333333333337,99.0,10.283333333333335,999.0
2016,11,16,188.16666666666666,1.8458333333333334,99.0,10.016666666666666,999.0
2016,11,17,187.45833333333334,4.116666666666666,99.0,15.141666666666666,999.0
2016,11,18,215.08333333333334,5.175,99.0,17.845833333333335,999.0
2016,11,19,287.7916666666667,5.333333333333333,99.0,4.154166666666667,999.0
2016,11,20,292.7083333333333,3.129166666666667,99.0,-0.31249999999999994,999.0
2016,11,21,194.625,2.3916666666666666,99.0,0.9833333333333333,999.0
2016,11,22,119.54166666666667,3.1833333333333336,99.0,3.6333333333333333,999.0
2016,11,23,169.41666666666666,3.9083333333333345,99.0,5.150000000000001,999.0
2016,11,24,273.0416666666667,3.129166666666667,99.0,5.641666666666667,999.0
2016,11,25,275.2916666666667,3.1458333333333335,99.0,4.145833333333334,999.0
2016,11,26,257.125,2.8249999999999997,99.0,4.7625,999.0
2016,11,27,216.75,3.591666666666667,99.0,4.6416666666666675,999.0
2016,11,28,193.3913043478261,5.682608695652173,99.0,8.126086956521739,999.0
2016,11,29,214.25,4.375,99.0,11.220833333333333,999.0
2016,11,30,250.875,4.1416666666666675,99.0,6.316666666666667,999.0
2016,12,1,262.9583333333333,5.9375,99.0,4.083333333333333,999.0
2016,12,2,283.0833333333333,3.0916666666666663,99.0,4.054166666666666,999.0
2016,12,3,266.9583333333333,2.333333333333333,99.0,1.8708333333333338,999.0
2016,12,4,216.54166666666666,1.5958333333333334,99.0,1.1124999999999996,999.0
2016,12,5,244.125,3.329166666666666,99.0,1.0916666666666666,999.0
2016,12,6,176.95833333333334,3.8458333333333345,99.0,3.2249999999999996,999.0
2016,12,7,267.0833333333333,5.883333333333334,99.0,-1.5458333333333327,999.0
2016,12,8,282.375,6.008333333333334,99.0,-5.004166666666666,999.0
2016,12,9,283.3333333333333,3.858333333333334,99.0,-3.9499999999999997,999.0
2016,12,10,255.1304347826087,3.0608695652173914,99.0,-5.004347826086957,999.0
2016,12,11,177.6,3.075,99.0,-1.6,999.0
2016,12,12,268.9166666666667,4.304166666666666,99.0,-2.658333333333333,999.0
2016,12,13,279.4166666666667,2.6791666666666667,99.0,-6.3999999999999995,999.0
2016,12,14,267.75,5.458333333333333,99.0,-10.245833333333334,999.0
2016,12,15,282.8,5.645,99.0,-14.02,999.0
2016,12,16,170.83333333333334,4.216666666666667,99.0,-7.241666666666666,999.0
2016,12,17,261.0833333333333,2.0166666666666666,99.0,-4.520833333333332,999.0
2016,12,18,306.2083333333333,4.229166666666666,99.0,-9.479166666666668,999.0
2016,12,19,245.70833333333334,3.8583333333333343,99.0,-15.433333333333335,999.0
2016,12,20,234.29166666666666,5.716666666666668,99.0,-5.350000000000001,999.0
2016,12,21,235.91666666666666,3.829166666666666,99.0,-1.5333333333333334,999.0
2016,12,22,282.9166666666667,3.5625,99.0,2.8958333333333335,999.0
2016,12,23,215.91666666666666,2.670833333333333,99.0,0.9875000000000002,999.0
2016,12,24,218.875,2.404166666666667,99.0,2.433333333333333,999.0
2016,12,25,133.625,4.208333333333333,99.0,1.3749999999999998,999.0
2016,12,26,213.125,5.524999999999999,99.0,9.000000000000002,999.0
2016,12,27,276.7916666666667,5.9125000000000005,99.0,-0.7291666666666666,999.0
2016,12,28,220.66666666666666,4.175,99.0,1.375,999.0
2016,12,29,277.9583333333333,5.870833333333334,99.0,2.170833333333333,999.0
2016,12,30,277.7083333333333,4.375,99.0,-0.25,999.0
2016,12,31,249.83333333333334,5.795833333333333,99.0,3.5374999999999996,999.0
2017,1,1,234.33333333333334,2.3916666666666666,99.0,-0.4083333333333335,999.0
2017,1,2,77.66666666666667,2.191666666666667,99.0,2.1333333333333333,999.0
2017,1,3,131.70833333333334,2.629166666666667,99.0,3.466666666666667,999.0
2017,1,4,285.0416666666667,5.429166666666667,99.0,-6.670833333333334,999.0
2017,1,5,282.75,3.8666666666666667,99.0,-11.174999999999999,999.0
2017,1,6,287.9583333333333,3.679166666666666,99.0,-13.791666666666664,999.0
2017,1,7,281.2916666666667,3.6666666666666674,99.0,-12.4125,999.0
2017,1,8,273.7916666666667,3.2249999999999996,99.0,-10.879166666666665,999.0
2017,1,9,212.08333333333334,4.8791666666666655,99.0,-4.549999999999999,999.0
2017,1,10,195.56521739130434,5.865217391304348,99.0,4.495652173913043,999.0
2017,1,11,229.58333333333334,4.616666666666666,99.0,1.6541666666666668,999.0
2017,1,12,173.875,5.0375000000000005,99.0,-1.6291666666666667,999.0
2017,1,13,151.04166666666666,4.566666666666667,99.0,-3.8874999999999993,999.0
2017,1,14,124.95833333333333,2.7208333333333328,99.0,-0.8458333333333329,999.0
2017,1,15,219.83333333333334,1.0916666666666666,99.0,-1.0041666666666667,999.0
2017,1,16,123.83333333333333,1.9000000000000001,99.0,0.9416666666666664,999.0
2017,1,17,215.75,3.6875000000000004,99.0,4.0375000000000005,999.0
2017,1,18,263.0416666666667,4.154166666666668,99.0,2.566666666666666,999.0
2017,1,19,186.66666666666666,2.7083333333333335,99.0,2.433333333333334,999.0
2017,1,20,95.41666666666667,2.6750000000000003,99.0,2.7249999999999996,999.0
2017,1,21,196.08333333333334,2.9250000000000003,99.0,10.575,999.0
2017,1,22,121.41666666666667,1.7416666666666665,99.0,5.05,999.0
2017,1,23,7.3478260869565215,3.7478260869565214,99.0,3.204347826086956,999.0
2017,1,24,186.54166666666666,2.2166666666666672,99.0,3.350000000000001,999.0
2017,1,25,173.375,4.679166666666666,99.0,3.7208333333333337,999.0
2017,1,26,288.375,4.229166666666667,99.0,1.508333333333333,999.0
2017,1,27,275.8333333333333,4.95,99.0,-1.2291666666666667,999.0
2017,1,28,277.7083333333333,4.8875,99.0,-1.8958333333333337,999.0
2017,1,29,300.2083333333333,2.8125000000000004,99.0,-2.066666666666667,999.0
2017,1,30,279.2083333333333,3.7916666666666665,99.0,-3.854166666666666,999.0
2017,1,31,268.75,5.579166666666668,99.0,3.883333333333334,999.0
2017,2,1,287.75,3.9666666666666663,99.0,2.658333333333333,999.0
2017,2,2,299.8333333333333,3.870833333333334,99.0,-4.933333333333333,999.0
2017,2,3,306.375,3.7624999999999997,99.0,-5.800000000000001,999.0
2017,2,4,235.04166666666666,3.866666666666667,99.0,-3.4625,999.0
2017,2,5,243.20833333333334,3.8958333333333326,99.0,1.6541666666666666,999.0
2017,2,6,191.625,2.6166666666666667,99.0,3.4791666666666665,999.0
2017,2,7,178.41666666666666,3.0208333333333335,99.0,6.804166666666666,999.0
2017,2,8,162.375,5.124999999999999,99.0,0.17500000000000013,999.0
2017,2,9,299.5,4.004166666666667,99.0,-5.933333333333334,999.0
2017,2,10,228.08333333333334,5.2,99.0,-2.4541666666666666,999.0
2017,2,11,175.70833333333334,2.670833333333334,99.0,5.3,999.0
2017,2,12,194.75,5.341666666666666,99.0,4.670833333333333,999.0
2017,2,13,276.4166666666667,3.5083333333333333,99.0,3.35,999.0
2017,2,14,263.2083333333333,5.2250000000000005,99.0,5.837500000000001,999.0
2017,2,15,290.9166666666667,4.4125,99.0,1.7208333333333339,999.0
2017,2,16,100.125,3.2208333333333328,99.0,1.3999999999999997,999.0
2017,2,17,200.33333333333334,3.25,99.0,8.424999999999999,999.0
2017,2,18,221.5,3.858333333333334,99.0,12.433333333333332,999.0
2017,2,19,168.95833333333334,1.3750000000000002,99.0,9.5875,999.0
2017,2,20,153.79166666666666,3.079166666666667,99.0,10.75,999.0
2017,2,21,209.0,3.2125000000000004,99.0,14.820833333333333,999.0
2017,2,22,220.95454545454547,3.563636363636364,99.0,14.44090909090909,999.0
2017,2,23,140.875,4.15,99.0,10.0875,999.0
2017,2,24,74.45833333333333,4.237499999999999,99.0,4.425000000000001,999.0
2017,2,25,287.2916666666667,4.858333333333334,99.0,-0.7458333333333335,999.0
2017,2,26,243.66666666666666,4.495833333333334,99.0,1.058333333333333,999.0
2017,2,27,209.70833333333334,3.2249999999999996,99.0,5.229166666666666,999.0
2017,2,28,190.25,4.866666666666666,99.0,11.108333333333334,999.0
2017,3,1,231.33333333333334,4.2666666666666675,99.0,7.579166666666666,999.0
2017,3,2,267.2916666666667,3.4541666666666657,99.0,0.25833333333333325,999.0
2017,3,3,270.7916666666667,3.7541666666666664,99.0,-2.5750000000000006,999.0
2017,3,4,150.875,4.5583333333333345,99.0,0.47916666666666674,999.0
2017,3,5,181.125,5.616666666666666,99.0,6.2749999999999995,999.0
2017,3,6,212.83333333333334,6.1833333333333345,99.0,12.845833333333331,999.0
2017,3,7,247.375,7.624999999999999,99.0,12.74583333333333,999.0
2017,3,8,259.4166666666667,4.374999999999999,99.0,8.508333333333335,999.0
2017,3,9,131.6086956521739,4.508695652173913,99.0,4.152173913043478,999.0
2017,3,10,153.08333333333334,5.041666666666667,99.0,-0.2708333333333332,999.0
2017,3,11,217.54166666666666,3.829166666666667,99.0,-4.779166666666666,999.0
2017,3,12,185.82608695652175,2.960869565217391,99.0,-2.465217391304348,999.0
2017,3,13,109.36363636363636,5.918181818181818,99.0,-1.5727272727272728,999.0
2017,3,14,80.38888888888889,5.8,99.0,-2.833333333333333,999.0
2017,3,15,323.72222222222223,3.5111111111111115,99.0,-3.3499999999999996,999.0
2017,3,16,260.0833333333333,2.845833333333333,99.0,-0.5583333333333328,999.0
2017,3,17,188.16666666666666,3.266666666666667,99.0,3.8791666666666664,999.0
2017,3,18,281.1666666666667,3.8583333333333343,99.0,5.6916666666666655,999.0
2017,3,19,97.41666666666667,2.6916666666666664,99.0,3.8166666666666678,999.0
2017,3,20,134.33333333333334,3.733333333333333,99.0,7.125,999.0
2017,3,21,81.45833333333333,4.258333333333333,99.0,5.2250000000000005,999.0
2017,3,22,52.916666666666664,5.0249999999999995,99.0,-0.3208333333333334,999.0
2017,3,23,149.45833333333334,4.333333333333333,99.0,3.3666666666666667,999.0
2017,3,24,192.34782608695653,5.039130434782609,99.0,15.034782608695652,999.0
