DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WSF2
2017-05-25,8.72,0.0,0.0,0.0,59.0,69,52,340,18.1
2017-05-26,7.61,0.53,0.0,0.0,60.0,71,52,80,16.1
2017-05-27,5.37,0.0,0.0,0.0,62.0,78,52,70,14.1
2017-05-28,6.93,0.0,0.0,0.0,68.0,77,56,270,19.9
2017-05-29,11.63,0.0,0.0,0.0,69.0,77,55,250,30.0
2017-05-30,11.63,0.0,0.0,0.0,64.0,74,54,280,23.9
2017-05-31,10.51,0.0,0.0,0.0,64.0,74,52,310,21.9
2017-06-01,4.7,0.0,0.0,0.0,66.0,81,51,100,14.1
2017-06-02,5.37,0.0,0.0,0.0,71.0,86,53,80,16.1
2017-06-03,6.04,0.0,0.0,0.0,73.0,84,57,260,21.9
2017-06-04,8.5,0.0,0.0,0.0,80.0,92,66,270,21.0
2017-06-05,14.09,0.0,0.0,0.0,70.0,75,59,20,25.1
2017-06-06,13.87,0.0,0.0,0.0,65.0,76,54,40,21.9
2017-06-07,8.05,0.0,0.0,0.0,67.0,77,56,60,18.1
2017-06-08,4.25,0.06,0.0,0.0,69.0,83,53,300,13.0
2017-06-09,8.95,0.0,0.0,0.0,74.0,87,65,310,17.0
2017-06-10,14.09,0.0,0.0,0.0,76.0,90,64,190,31.1
2017-06-11,14.99,0.0,0.0,0.0,82.0,93,73,190,23.9
2017-06-12,11.63,0.0,0.0,0.0,85.0,95,73,350,25.9
2017-06-13,6.93,0.0,0.0,0.0,80.0,88,68,20,19.9
2017-06-14,9.84,0.59,0.0,0.0,77.0,92,68,300,25.1
2017-06-15,7.83,0.07,0.0,0.0,76.0,91,68,310,30.0
2017-06-16,10.29,0.22,0.0,0.0,77.0,86,67,190,31.1
2017-06-17,8.5,0.42,0.0,0.0,78.0,87,69,280,19.9
2017-06-18,13.65,0.0,0.0,0.0,74.0,79,69,260,28.0
2017-06-19,10.07,0.03,0.0,0.0,70.0,80,62,350,29.1
2017-06-20,9.62,0.0,0.0,0.0,67.0,80,58,50,28.0
2017-06-21,7.16,0.0,0.0,0.0,68.0,80,55,120,19.9
2017-06-22,14.54,0.0,0.0,0.0,78.0,88,68,200,25.1
2017-06-23,12.3,0.71,0.0,0.0,77.0,83,66,340,25.1
2017-06-24,12.3,0.02,0.0,0.0,70.0,75,59,280,28.0
2017-06-25,12.75,0.0,0.0,0.0,64.0,72,54,280,21.9
2017-06-26,12.3,0.0,0.0,0.0,64.0,75,54,290,25.1
2017-06-27,6.71,0.0,0.0,0.0,65.0,78,50,300,15.0
2017-06-28,15.21,1.3,0.0,0.0,68.0,80,58,200,30.0
2017-06-29,11.41,0.02,0.0,0.0,74.0,81,66,240,21.9
2017-06-30,6.49,0.0,0.0,0.0,73.0,84,64,270,13.0
2017-07-01,10.51,0.0,0.0,0.0,75.0,82,66,270,21.9
2017-07-02,9.62,0.0,0.0,0.0,74.0,89,62,40,23.0
2017-07-03,8.72,0.04,0.0,0.0,73.0,80,66,50,17.0
2017-07-04,7.38,0.0,0.0,0.0,72.0,83,64,50,14.1
2017-07-05,5.82,0.0,0.0,0.0,76.0,89,65,100,16.1
2017-07-06,7.16,0.0,0.0,0.0,81.0,93,69,260,17.0
2017-07-07,8.5,0.0,0.0,0.0,81.0,89,63,30,21.0
2017-07-08,6.71,0.0,0.0,0.0,71.0,80,62,100,14.1
2017-07-09,8.28,0.0,0.0,0.0,73.0,86,63,190,16.1
2017-07-10,6.71,0.73,0.0,0.0,77.0,84,67,160,30.0
2017-07-11,5.59,0.56,0.0,0.0,76.0,85,70,230,17.0
2017-07-12,10.51,1.77,0.0,0.0,75.0,81,68,10,31.1
2017-07-13,10.51,0.0,0.0,0.0,78.0,83,72,250,21.0
2017-07-14,8.72,0.0,0.0,0.0,71.0,73,63,320,17.0
2017-07-15,5.82,0.0,0.0,0.0,70.0,81,60,240,14.1
2017-07-16,11.63,0.0,0.0,0.0,72.0,78,60,260,29.1
2017-07-17,6.26,0.0,0.0,0.0,67.0,79,56,90,14.1
2017-07-18,4.03,0.0,0.0,0.0,74.0,89,60,240,13.0
2017-07-19,7.61,0.48,0.0,0.0,80.0,88,70,320,35.1
2017-07-20,7.83,1.77,0.0,0.0,77.0,88,69,330,23.9
2017-07-21,6.93,1.43,0.0,0.0,80.0,89,72,300,23.0
2017-07-22,8.5,0.66,0.0,0.0,77.0,88,72,190,23.9
2017-07-23,5.82,0.21,0.0,0.0,79.0,90,70,340,28.0
2017-07-24,10.96,0.0,0.0,0.0,71.0,74,66,20,19.9
2017-07-25,8.05,0.0,0.0,0.0,71.0,82,61,130,18.1
2017-07-26,7.16,0.03,0.0,0.0,75.0,85,65,250,13.0
2017-07-27,11.18,0.0,0.0,0.0,78.0,82,70,30,23.9
2017-07-28,13.87,0.0,0.0,0.0,74.0,79,67,20,21.0
2017-07-29,9.84,0.0,0.0,0.0,72.0,79,64,40,19.9
2017-07-30,5.14,0.0,0.0,0.0,73.0,84,62,70,13.0
2017-07-31,2.91,0.0,0.0,0.0,76.0,86,65,270,12.1
2017-08-01,5.37,0.92,0.0,0.0,76.0,86,67,260,33.1
2017-08-02,6.93,0.0,0.0,0.0,77.0,87,66,20,21.0
2017-08-03,9.17,0.88,0.0,0.0,75.0,84,61,230,32.0
2017-08-04,13.87,0.0,0.0,0.0,63.0,68,56,300,23.9
2017-08-05,7.38,0.0,0.0,0.0,68.0,80,60,260,16.1
2017-08-06,4.03,0.0,0.0,0.0,71.0,77,63,190,13.0
2017-08-07,7.83,0.0,0.0,0.0,69.0,76,61,20,17.0
2017-08-08,5.59,0.0,0.0,0.0,70.0,84,58,320,14.1
2017-08-09,5.14,0.0,0.0,0.0,73.0,83,61,280,14.1
2017-08-10,8.28,0.03,0.0,0.0,74.0,84,62,350,19.9
2017-08-11,9.4,0.0,0.0,0.0,71.0,78,65,320,18.1
2017-08-12,7.38,0.0,0.0,0.0,68.0,77,60,10,15.0
2017-08-13,4.03,0.0,0.0,0.0,69.0,80,57,90,13.0
2017-08-14,4.25,0.0,0.0,0.0,72.0,83,62,240,14.1
2017-08-15,7.61,0.0,0.0,0.0,75.0,84,68,40,16.1
2017-08-16,8.05,0.17,0.0,0.0,75.0,88,67,100,16.1
2017-08-17,14.32,0.02,0.0,0.0,77.0,82,72,280,28.0
2017-08-18,10.96,0.0,0.0,0.0,74.0,82,67,320,19.9
2017-08-19,4.92,0.0,0.0,0.0,74.0,86,63,110,13.0
2017-08-20,5.82,0.0,0.0,0.0,75.0,90,63,200,14.1
2017-08-21,8.5,0.03,0.0,0.0,78.0,87,71,230,18.1
2017-08-22,13.42,0.02,0.0,0.0,76.0,82,64,320,21.9
2017-08-23,9.17,0.0,0.0,0.0,70.0,79,60,290,19.9
2017-08-24,8.5,0.0,0.0,0.0,67.0,75,56,30,21.9
2017-08-25,5.37,0.0,0.0,0.0,64.0,74,52,110,15.0
2017-08-26,7.16,0.0,0.0,0.0,67.0,78,56,100,17.0
2017-08-27,8.5,0.01,0.0,0.0,68.0,78,62,190,14.1
2017-08-28,5.82,0.36,0.0,0.0,70.0,80,64,150,15.0
2017-08-29,5.37,0.07,0.0,0.0,68.0,76,61,10,21.0
2017-08-30,5.59,0.0,0.0,0.0,70.0,82,60,20,19.9
2017-08-31,13.42,0.0,0.0,0.0,69.0,73,64,30,21.9
2017-09-01,11.86,0.0,0.0,0.0,64.0,69,50,70,21.9
2017-09-02,4.7,0.25,0.0,0.0,62.0,75,50,330,19.9
2017-09-03,7.38,0.0,0.0,0.0,68.0,84,57,310,17.0
2017-09-04,12.75,0.0,0.0,0.0,73.0,82,62,250,23.9
2017-09-05,12.53,0.0,0.0,0.0,63.0,70,54,320,25.9
2017-09-06,10.29,0.0,0.0,0.0,58.0,67,49,350,21.0
2017-09-07,8.5,0.0,0.0,0.0,60.0,71,52,270,21.0
2017-09-08,7.38,0.0,0.0,0.0,62.0,69,58,50,16.1
2017-09-09,8.28,0.0,0.0,0.0,63.0,72,54,70,17.0
2017-09-10,6.26,0.0,0.0,0.0,61.0,70,50,80,15.0
2017-09-11,4.7,0.0,0.0,0.0,62.0,75,52,100,13.0
2017-09-12,6.93,0.0,0.0,0.0,65.0,77,54,40,16.1
2017-09-13,6.49,0.0,0.0,0.0,66.0,77,58,100,13.0
2017-09-14,5.14,0.0,0.0,0.0,68.0,81,59,170,12.1
2017-09-15,9.4,0.0,0.0,0.0,73.0,87,62,160,16.1
2017-09-16,8.5,0.0,0.0,0.0,77.0,88,65,200,18.1
2017-09-17,7.61,0.0,0.0,0.0,77.0,86,63,320,17.0
2017-09-18,7.61,0.0,0.0,0.0,68.0,77,58,50,14.1
2017-09-19,6.49,0.07,0.0,0.0,70.0,79,64,50,15.0
2017-09-20,10.74,0.0,0.0,0.0,75.0,92,62,180,23.9
2017-09-21,5.82,0.0,0.0,0.0,83.0,94,72,190,14.1
2017-09-22,6.93,0.0,0.0,0.0,84.0,94,71,190,15.0
2017-09-23,6.04,0.0,0.0,0.0,83.0,95,72,90,15.0
2017-09-24,6.26,0.0,0.0,0.0,81.0,93,70,110,15.0
2017-09-25,6.49,0.0,0.0,0.0,79.0,92,67,110,18.1
2017-09-26,9.62,0.0,0.0,0.0,80.0,92,70,240,19.9
2017-09-27,11.86,0.0,0.0,0.0,70.0,72,56,330,18.1
2017-09-28,6.71,0.0,0.0,0.0,62.0,74,53,340,13.0
2017-09-29,10.51,0.0,0.0,0.0,64.0,70,56,330,19.9
2017-09-30,7.61,0.0,0.0,0.0,61.0,68,53,100,14.1
2017-10-01,10.29,0.0,0.0,0.0,59.0,72,48,140,18.1
2017-10-02,12.53,0.0,0.0,0.0,69.0,83,58,170,21.9
2017-10-03,14.76,0.0,0.0,0.0,73.0,78,67,210,23.0
2017-10-04,7.61,0.03,0.0,0.0,71.0,76,58,210,19.9
2017-10-05,5.82,0.01,0.0,0.0,65.0,77,54,350,14.1
2017-10-06,8.72,0.3,0.0,0.0,64.0,69,60,190,17.0
2017-10-07,17.67,0.43,0.0,0.0,69.0,79,60,250,31.1
2017-10-08,7.16,0.0,0.0,0.0,65.0,78,54,170,17.0
2017-10-09,5.59,0.0,0.0,0.0,66.0,81,52,20,16.1
2017-10-10,13.87,0.78,0.0,0.0,62.0,63,58,40,23.0
2017-10-11,12.75,0.79,0.0,0.0,59.0,62,56,60,23.0
2017-10-12,6.71,0.0,0.0,0.0,58.0,60,56,140,12.1
2017-10-13,8.05,0.0,0.0,0.0,61.0,73,55,40,16.1
2017-10-14,8.72,4.19,0.0,0.0,64.0,66,62,320,38.0
2017-10-15,15.66,0.2,0.0,0.0,60.0,68,47,290,30.0
2017-10-16,7.38,0.0,0.0,0.0,52.0,63,43,250,15.0
2017-10-17,11.86,0.0,0.0,0.0,57.0,70,49,220,23.0
2017-10-18,12.75,0.0,0.0,0.0,59.0,71,47,210,23.0
2017-10-19,6.49,0.0,0.0,0.0,61.0,70,51,220,15.0
2017-10-20,8.95,0.0,0.0,0.0,61.0,78,51,190,19.9
2017-10-21,14.99,0.0,0.0,0.0,67.0,77,60,180,23.9
2017-10-22,13.2,0.37,0.0,0.0,66.0,70,51,320,30.0
2017-10-23,9.17,0.73,0.0,0.0,52.0,54,50,280,18.1
2017-10-24,12.53,0.87,0.0,0.0,48.0,50,42,300,21.0
2017-10-25,6.04,0.0,0.0,0.0,44.0,53,38,300,14.1
2017-10-26,11.63,0.0,0.0,0.0,47.0,60,36,140,23.9
2017-10-27,15.66,0.0,0.0,0.0,45.0,52,38,240,23.9
2017-10-28,10.51,0.0,0.0,0.0,38.0,40,36,290,18.1
2017-10-29,8.05,0.0,0.0,0.0,40.0,46,33,250,15.0
2017-10-30,16.33,0.0,0.0,0.0,45.0,50,37,260,29.1
2017-10-31,11.41,0.0,0.0,0.0,38.0,40,34,290,25.9
2017-11-01,9.84,0.23,0.0,0.0,39.0,44,36,170,19.9
2017-11-02,5.37,0.02,0.0,0.0,47.0,51,44,350,15.0
2017-11-03,10.51,0.0,0.0,0.0,44.0,48,38,50,15.0
2017-11-04,7.83,0.48,0.0,0.0,46.0,50,42,120,19.9
2017-11-05,7.83,0.02,0.0,0.0,49.0,52,42,340,21.9
2017-11-06,9.17,0.0,0.0,0.0,41.0,43,32,10,17.0
2017-11-07,9.4,0.0,0.0,0.0,40.0,45,32,10,19.9
2017-11-08,4.47,0.0,0.0,0.0,37.0,46,29,250,12.1
2017-11-09,13.65,0.0,0.0,0.0,39.0,46,21,320,23.0
2017-11-10,8.5,0.0,0.1,0.0,24.0,30,18,150,18.1
2017-11-11,8.95,0.0,0.0,0.0,29.0,38,26,170,16.1
2017-11-12,4.47,0.13,0.0,0.0,38.0,40,36,310,12.1
2017-11-13,6.04,0.0,0.0,0.0,36.0,40,31,290,13.0
2017-11-14,10.74,0.0,0.0,0.0,39.0,49,30,190,19.9
2017-11-15,15.66,0.17,0.0,0.0,48.0,52,35,290,30.0
2017-11-16,9.84,0.0,0.0,0.0,36.0,38,33,320,21.0
2017-11-17,13.65,0.14,0.0,0.0,38.0,48,35,180,21.9
2017-11-18,15.21,0.54,0.0,0.0,43.0,48,35,340,29.1
2017-11-19,13.2,0.0,0.0,0.0,35.0,37,30,310,21.9
2017-11-20,17.9,0.0,0.0,0.0,38.0,52,30,210,29.1
2017-11-21,14.99,0.02,0.0,0.0,43.0,44,27,210,25.1
2017-11-22,7.38,0.0,0.0,0.0,29.0,35,22,330,15.0
2017-11-23,8.28,0.0,0.0,0.0,36.0,46,32,220,16.1
2017-11-24,13.42,0.0,0.0,0.0,44.0,63,32,190,25.9
2017-11-25,12.3,0.0,0.0,0.0,49.0,55,32,310,23.0
2017-11-26,7.38,0.0,0.0,0.0,38.0,49,27,240,16.1
2017-11-27,7.16,0.0,0.0,0.0,44.0,57,31,210,23.0
2017-11-28,15.21,0.0,0.0,0.0,55.0,61,43,210,28.0
2017-11-29,7.16,0.0,0.0,0.0,43.0,47,34,50,14.1
2017-11-30,10.74,0.0,0.0,0.0,46.0,54,39,290,21.0
2017-12-01,4.92,0.0,0.0,0.0,41.0,53,28,210,13.0
2017-12-02,4.25,0.0,0.0,0.0,42.0,54,33,230,10.1
2017-12-03,6.26,0.0,0.0,0.0,43.0,58,29,170,18.1
2017-12-04,21.92,0.16,0.0,0.0,55.0,65,44,250,35.1
2017-12-05,21.92,0.0,0.0,0.0,41.0,44,27,250,38.0
2017-12-06,13.65,0.0,0.0,0.0,31.0,35,26,250,23.9
2017-12-07,12.3,0.0,0.0,0.0,25.0,29,19,280,18.1
2017-12-08,12.3,0.01,0.0,0.0,25.0,37,18,210,19.9
2017-12-09,13.87,0.03,0.6,1.2,30.0,32,20,320,25.9
2017-12-10,10.07,0.0,0.0,0.0,26.0,35,20,240,18.1
2017-12-11,9.84,0.08,1.4,0.0,31.0,39,23,330,28.0
2017-12-12,13.42,0.0,0.0,1.2,24.0,31,17,350,30.0
2017-12-13,16.11,0.0,0.0,1.2,26.0,38,22,320,31.1
2017-12-14,8.05,0.0,0.0,0.0,24.0,27,16,340,19.9
2017-12-15,11.41,0.0,0.0,0.0,26.0,37,21,300,25.1
2017-12-16,7.83,0.0,0.0,0.0,38.0,46,27,220,18.1
2017-12-17,4.7,0.0,0.0,0.0,35.0,42,29,40,10.1
2017-12-18,11.41,0.01,0.0,0.0,42.0,46,39,240,21.9
2017-12-19,12.08,0.0,0.0,0.0,43.0,50,35,240,21.0
2017-12-20,8.5,0.0,0.0,0.0,34.0,37,27,330,17.0
2017-12-21,8.95,0.0,0.0,0.0,35.0,40,32,140,14.1
2017-12-22,6.93,0.0,0.0,0.0,38.0,39,33,340,16.1
2017-12-23,9.4,0.0,0.0,0.0,31.0,33,19,300,18.1
2017-12-24,8.95,0.18,1.8,0.0,21.0,22,18,270,18.1
2017-12-25,12.97,0.01,0.1,2.0,16.0,21,2,280,21.9
2017-12-26,9.62,0.0,0.0,1.2,2.0,5,-3,300,15.0
2017-12-27,7.83,0.0,0.0,1.2,1.0,7,-4,300,15.0
2017-12-28,7.83,0.03,0.6,1.2,6.0,15,0,190,17.0
2017-12-29,6.26,0.08,0.8,2.0,12.0,15,9,290,13.0
2017-12-30,13.42,0.0,0.0,2.0,9.0,15,-1,320,23.9
2017-12-31,11.18,0.0,0.0,2.0,4.0,13,-1,320,18.1
2018-01-01,10.74,0.0,0.0,1.2,-2.0,1,-9,310,17.0
2018-01-02,11.18,0.0,0.0,1.2,-2.0,8,-9,220,21.9
2018-01-03,12.3,0.0,0.1,1.2,11.0,17,6,330,21.0
2018-01-04,12.3,0.0,0.0,1.2,7.0,12,0,330,19.9
2018-01-05,10.74,0.0,0.0,1.2,5.0,11,-1,320,19.9
2018-01-06,6.49,0.0,0.0,1.2,5.0,17,-2,200,14.1
2018-01-07,14.99,0.03,0.0,1.0,17.0,33,8,210,23.9
2018-01-08,11.86,0.0,0.0,1.2,34.0,37,31,250,18.1
2018-01-09,6.04,0.0,0.0,0.0,31.0,36,26,160,14.1
2018-01-10,15.88,0.01,0.0,0.0,37.0,56,30,210,31.1
2018-01-11,16.33,0.36,0.0,0.0,56.0,59,23,220,28.0
2018-01-12,19.91,0.0,0.0,0.0,23.0,23,14,360,29.1
2018-01-13,9.84,0.0,0.0,0.0,13.0,16,6,340,23.0
2018-01-14,9.4,0.08,0.8,0.0,12.0,21,5,160,21.9
2018-01-15,10.96,0.14,2.3,2.0,19.0,24,10,170,17.0
2018-01-16,11.86,0.01,0.6,3.1,15.0,26,9,330,18.1
2018-01-17,12.3,0.0,0.0,3.1,13.0,20,4,240,25.1
2018-01-18,14.99,0.0,0.0,2.0,21.0,32,16,220,21.9
2018-01-19,16.78,0.0,0.0,2.0,32.0,40,28,210,25.9
2018-01-20,8.28,0.0,0.0,0.0,39.0,45,32,220,15.0
2018-01-21,3.8,0.0,0.0,0.0,40.0,44,36,120,8.1
2018-01-22,12.53,0.81,0.0,0.0,47.0,54,38,250,23.9
2018-01-23,12.75,0.07,0.5,0.0,35.0,39,28,320,21.0
2018-01-24,6.49,0.02,0.3,1.2,29.0,30,27,340,13.0
2018-01-25,9.62,0.0,0.0,1.2,31.0,43,24,170,19.9
2018-01-26,18.57,0.0,0.0,0.0,41.0,51,33,200,32.0
2018-01-27,12.3,0.0,0.0,0.0,47.0,50,36,210,31.1
2018-01-28,8.72,0.01,0.0,0.0,35.0,40,28,20,18.1
2018-01-29,12.08,0.0,0.0,0.0,27.0,30,17,350,21.0
2018-01-30,10.51,0.0,0.0,0.0,21.0,31,15,170,25.9
2018-01-31,13.87,0.0,0.0,0.0,35.0,42,31,190,25.1
2018-02-01,15.43,0.0,0.0,0.0,28.0,35,8,310,25.9
2018-02-02,10.29,0.0,0.0,0.0,11.0,22,5,220,17.0
2018-02-03,13.2,0.03,0.8,0.0,26.0,41,22,220,28.0
2018-02-04,13.42,0.08,1.1,1.2,26.0,35,4,340,23.9
2018-02-05,6.93,0.22,2.2,2.0,6.0,12,-3,220,14.1
2018-02-06,5.37,0.02,0.2,3.9,12.0,21,3,340,12.1
2018-02-07,9.4,0.11,1.7,3.9,17.0,20,8,290,17.0
2018-02-08,6.93,0.15,1.6,3.9,13.0,21,7,240,13.0
2018-02-09,10.74,0.57,6.2,7.9,24.0,28,18,20,21.0
2018-02-10,9.62,0.05,0.8,9.8,19.0,22,14,350,17.0
2018-02-11,10.07,0.39,3.7,11.8,20.0,22,11,340,16.1
2018-02-12,6.26,0.0,0.0,11.8,15.0,27,4,340,13.0
2018-02-13,6.26,0.0,0.0,11.0,20.0,35,7,180,14.1
2018-02-14,9.62,0.0,0.0,9.8,32.0,44,24,220,16.1
2018-02-15,6.26,0.0,0.0,3.9,41.0,48,38,40,15.0
2018-02-16,10.07,0.0,0.0,0.0,36.0,37,20,340,19.9
2018-02-17,8.5,0.11,2.0,0.0,25.0,35,17,270,17.0
2018-02-18,10.74,0.02,0.0,2.0,27.0,41,12,150,21.0
2018-02-19,12.08,0.52,0.0,0.0,42.0,60,37,200,23.9
2018-02-20,13.2,2.1,0.0,0.0,59.0,66,34,190,25.1
2018-02-21,10.96,0.04,0.0,0.0,32.0,34,27,330,18.1
2018-02-22,13.2,0.0,0.0,0.0,33.0,40,29,120,21.9
2018-02-23,9.4,0.06,0.0,0.0,40.0,44,33,270,19.9
2018-02-24,13.2,0.16,0.0,0.0,36.0,50,33,120,25.1
2018-02-25,17.9,0.01,0.0,0.0,40.0,50,34,260,32.0
2018-02-26,8.72,0.0,0.0,0.0,40.0,53,28,230,21.0
2018-02-27,13.87,0.0,0.0,0.0,48.0,62,39,200,23.0
2018-02-28,11.18,0.0,0.0,0.0,51.0,59,37,20,19.9
2018-03-01,14.54,0.81,0.0,0.0,39.0,46,34,10,25.1
2018-03-02,6.26,0.0,0.0,0.0,38.0,48,30,100,13.0
2018-03-03,7.83,0.0,0.0,0.0,38.0,43,33,70,15.0
2018-03-04,12.3,0.0,0.0,0.0,38.0,46,32,120,21.9
2018-03-05,17.45,0.11,0.4,0.0,37.0,40,33,110,28.0
2018-03-06,8.72,0.07,0.0,0.0,35.0,41,31,330,23.0
2018-03-07,13.65,0.0,0.0,0.0,31.0,34,25,320,21.9
2018-03-08,11.18,0.0,0.0,0.0,28.0,34,24,330,21.0
2018-03-09,6.49,0.0,0.0,0.0,30.0,41,23,320,14.1
2018-03-10,5.59,0.0,0.0,0.0,33.0,41,23,90,13.0
2018-03-11,8.28,0.0,0.0,0.0,34.0,40,28,50,18.1
2018-03-12,11.41,0.0,0.0,0.0,37.0,46,30,340,23.9
